"","dailyMinTempNapa","date"
"49",9.66204735778627,"X1980.02.18"
"50",9.18321658051554,"X1980.02.19"
"51",4.37141186110223,"X1980.02.20"
"52",6.49295283569218,"X1980.02.21"
"53",6.84767627592863,"X1980.02.22"
"54",4.6811913234624,"X1980.02.23"
"55",7.80027011701809,"X1980.02.24"
"56",9.16825056651159,"X1980.02.25"
"57",9.04523131034081,"X1980.02.26"
"58",9.38513715284001,"X1980.02.27"
"59",6.47882777904497,"X1980.02.28"
"60",4.55539506413757,"X1980.02.29"
"61",5.33791819477546,"X1980.03.01"
"62",6.48246868045345,"X1980.03.02"
"63",7.089067042327,"X1980.03.03"
"64",2.34013624431764,"X1980.03.04"
"65",4.58929334436717,"X1980.03.05"
"66",3.89613034541629,"X1980.03.06"
"67",2.21914535234394,"X1980.03.07"
"68",2.6475358459253,"X1980.03.08"
"69",1.99012707951122,"X1980.03.09"
"70",1.83134510652516,"X1980.03.10"
"71",5.10459053620443,"X1980.03.11"
"72",-0.0491855087547051,"X1980.03.12"
"73",3.89830379111422,"X1980.03.13"
"74",7.85802871763725,"X1980.03.14"
"75",2.59256813298165,"X1980.03.15"
"76",0.0580579766053871,"X1980.03.16"
"77",1.75602454612201,"X1980.03.17"
"78",2.05328988317736,"X1980.03.18"
"79",2.64769082233436,"X1980.03.19"
"80",5.6951908112945,"X1980.03.20"
"81",2.09116722192995,"X1980.03.21"
"82",2.97583964478013,"X1980.03.22"
"83",2.69852243734719,"X1980.03.23"
"84",3.02936752017085,"X1980.03.24"
"85",4.12738711247193,"X1980.03.25"
"86",1.75267126436837,"X1980.03.26"
"87",2.2936125840079,"X1980.03.27"
"88",1.86990545146653,"X1980.03.28"
"89",2.7629450330584,"X1980.03.29"
"90",3.81115801070004,"X1980.03.30"
"91",2.31041825102282,"X1980.03.31"
"92",3.17385681821704,"X1980.04.01"
"93",0.77394137816532,"X1980.04.02"
"94",1.42810898267296,"X1980.04.03"
"95",5.86682174334862,"X1980.04.04"
"96",6.93580173924379,"X1980.04.05"
"97",5.93433041772917,"X1980.04.06"
"98",0.411818341625606,"X1980.04.07"
"99",1.34744175615586,"X1980.04.08"
"100",7.76175937944829,"X1980.04.09"
"101",3.29596700219818,"X1980.04.10"
"102",4.36528775894517,"X1980.04.11"
"103",4.34855362628358,"X1980.04.12"
"104",4.30312965274104,"X1980.04.13"
"105",5.7596160277934,"X1980.04.14"
"106",4.51423403051982,"X1980.04.15"
"107",4.99839572281752,"X1980.04.16"
"108",5.3377307568355,"X1980.04.17"
"109",5.21824684898549,"X1980.04.18"
"110",7.13823887026009,"X1980.04.19"
"111",8.2288942071601,"X1980.04.20"
"112",3.47023101735756,"X1980.04.21"
"113",3.68488621972132,"X1980.04.22"
"114",7.18661900512055,"X1980.04.23"
"115",5.57013700898607,"X1980.04.24"
"116",5.09148526988893,"X1980.04.25"
"117",3.66853526546142,"X1980.04.26"
"118",5.4379727474668,"X1980.04.27"
"119",8.31331457713644,"X1980.04.28"
"120",6.14835420347153,"X1980.04.29"
"121",5.97084838502341,"X1980.04.30"
"122",6.75642499721925,"X1980.05.01"
"123",7.21133766681498,"X1980.05.02"
"124",7.28007435891504,"X1980.05.03"
"125",6.54509496641318,"X1980.05.04"
"126",8.48446636071001,"X1980.05.05"
"127",5.76461028146392,"X1980.05.06"
"128",5.26946922935869,"X1980.05.07"
"129",5.20295545042227,"X1980.05.08"
"130",6.47796699417419,"X1980.05.09"
"131",2.17302407271461,"X1980.05.10"
"132",3.66772406963967,"X1980.05.11"
"133",6.14997854123526,"X1980.05.12"
"134",6.65681847593274,"X1980.05.13"
"135",5.34681764393721,"X1980.05.14"
"136",4.55598159708382,"X1980.05.15"
"137",4.67681434509199,"X1980.05.16"
"138",5.93373088391543,"X1980.05.17"
"139",7.73155617097208,"X1980.05.18"
"140",7.72275661570685,"X1980.05.19"
"141",8.43102522643019,"X1980.05.20"
"142",7.92557123667839,"X1980.05.21"
"143",6.50222978583356,"X1980.05.22"
"144",3.60671124388722,"X1980.05.23"
"145",4.44490515048292,"X1980.05.24"
"146",2.2554989135205,"X1980.05.25"
"147",3.22573349103731,"X1980.05.26"
"148",4.0751663339588,"X1980.05.27"
"149",4.94979551985106,"X1980.05.28"
"150",5.81146788125779,"X1980.05.29"
"151",6.45847702266617,"X1980.05.30"
"152",8.60258084309585,"X1980.05.31"
"153",8.65663532769939,"X1980.06.01"
"154",5.64071394985628,"X1980.06.02"
"155",4.89899785550228,"X1980.06.03"
"156",7.74387306002117,"X1980.06.04"
"157",3.45098954142533,"X1980.06.05"
"158",4.33381108404337,"X1980.06.06"
"159",4.79943653567879,"X1980.06.07"
"160",7.17424618710776,"X1980.06.08"
"161",7.90072735161167,"X1980.06.09"
"162",7.3347541327199,"X1980.06.10"
"163",7.2859011939839,"X1980.06.11"
"164",7.7846039150092,"X1980.06.12"
"165",7.64039010913284,"X1980.06.13"
"166",6.2511857708009,"X1980.06.14"
"167",7.79110266530184,"X1980.06.15"
"168",7.98462118184756,"X1980.06.16"
"169",8.58788806038839,"X1980.06.17"
"170",7.84061628601118,"X1980.06.18"
"171",7.6012610923466,"X1980.06.19"
"172",7.8473805541995,"X1980.06.20"
"173",7.84852563882294,"X1980.06.21"
"174",7.06873138631743,"X1980.06.22"
"175",7.07042024035705,"X1980.06.23"
"176",6.59735459260863,"X1980.06.24"
"177",8.06370640479068,"X1980.06.25"
"178",5.90672176039319,"X1980.06.26"
"179",7.16143622314013,"X1980.06.27"
"180",8.893808598692,"X1980.06.28"
"181",9.26646037092284,"X1980.06.29"
"182",8.85799264548667,"X1980.06.30"
"183",8.41247752477042,"X1980.07.01"
"184",10.2251925161486,"X1980.07.02"
"185",8.84287425274712,"X1980.07.03"
"186",7.87216202635263,"X1980.07.04"
"187",8.08542374720789,"X1980.07.05"
"188",7.1604467216728,"X1980.07.06"
"189",7.11540400997672,"X1980.07.07"
"190",9.05352312901103,"X1980.07.08"
"191",8.11369721732512,"X1980.07.09"
"192",7.91525200626012,"X1980.07.10"
"193",8.16909279063594,"X1980.07.11"
"194",8.87813428736378,"X1980.07.12"
"195",9.45570330760677,"X1980.07.13"
"196",9.68939875245865,"X1980.07.14"
"197",11.0219140128484,"X1980.07.15"
"198",10.6933932221686,"X1980.07.16"
"199",11.2980899991602,"X1980.07.17"
"200",9.333813517217,"X1980.07.18"
"201",10.9678432110966,"X1980.07.19"
"202",11.3932105065233,"X1980.07.20"
"203",11.4462067921115,"X1980.07.21"
"204",11.0954810528808,"X1980.07.22"
"205",11.4771896496301,"X1980.07.23"
"206",11.6685050167384,"X1980.07.24"
"207",12.5064261158658,"X1980.07.25"
"208",12.7771582421242,"X1980.07.26"
"209",13.5584754014562,"X1980.07.27"
"210",14.3031296238067,"X1980.07.28"
"211",13.4892660211914,"X1980.07.29"
"212",13.7767390446548,"X1980.07.30"
"213",14.5344800363212,"X1980.07.31"
"214",12.5300916192253,"X1980.08.01"
"215",10.9782357956296,"X1980.08.02"
"216",9.90754983755927,"X1980.08.03"
"217",10.178450382786,"X1980.08.04"
"218",10.5821003342011,"X1980.08.05"
"219",9.62307441472867,"X1980.08.06"
"220",9.36910339361216,"X1980.08.07"
"221",10.4930012204379,"X1980.08.08"
"222",9.17936491279445,"X1980.08.09"
"223",10.2903477005367,"X1980.08.10"
"224",9.6881361484072,"X1980.08.11"
"225",9.20505497216968,"X1980.08.12"
"226",8.96704054202913,"X1980.08.13"
"227",8.43456674623591,"X1980.08.14"
"228",8.8715816248101,"X1980.08.15"
"229",9.21120612625512,"X1980.08.16"
"230",10.8292189688629,"X1980.08.17"
"231",9.06941102733337,"X1980.08.18"
"232",8.55310261087368,"X1980.08.19"
"233",10.0061690380544,"X1980.08.20"
"234",10.7281852702685,"X1980.08.21"
"235",9.37895603992181,"X1980.08.22"
"236",9.89152636011512,"X1980.08.23"
"237",10.429304987525,"X1980.08.24"
"238",9.63933728086044,"X1980.08.25"
"239",9.29986211315875,"X1980.08.26"
"240",8.02741634074833,"X1980.08.27"
"241",7.46696756176567,"X1980.08.28"
"242",7.51176384429522,"X1980.08.29"
"243",6.83851911157352,"X1980.08.30"
"244",8.55756174537765,"X1980.08.31"
"245",8.624686819781,"X1980.09.01"
"246",7.93402930705215,"X1980.09.02"
"247",10.1914074175642,"X1980.09.03"
"248",10.2375009717975,"X1980.09.04"
"249",9.9824915883963,"X1980.09.05"
"250",8.20249084826955,"X1980.09.06"
"251",8.01164587997535,"X1980.09.07"
"252",10.0105741607099,"X1980.09.08"
"253",10.8848342842246,"X1980.09.09"
"254",10.5439993567077,"X1980.09.10"
"255",10.2538430049516,"X1980.09.11"
"256",10.0631682272521,"X1980.09.12"
"257",7.72532051170069,"X1980.09.13"
"258",5.73548157745503,"X1980.09.14"
"259",6.31040806995689,"X1980.09.15"
"260",5.83344874135095,"X1980.09.16"
"261",6.19915093624348,"X1980.09.17"
"262",8.65358618828635,"X1980.09.18"
"263",8.37718679360401,"X1980.09.19"
"264",8.37748113157187,"X1980.09.20"
"265",6.45036109973981,"X1980.09.21"
"266",5.70372550458438,"X1980.09.22"
"267",6.78561068595598,"X1980.09.23"
"268",8.11222190061789,"X1980.09.24"
"269",8.98311324590168,"X1980.09.25"
"270",9.80862613582106,"X1980.09.26"
"271",7.92191118002759,"X1980.09.27"
"272",7.3326726165976,"X1980.09.28"
"273",8.58365017718809,"X1980.09.29"
"274",9.81079811877464,"X1980.09.30"
"275",10.7329130657039,"X1980.10.01"
"276",11.3391067467253,"X1980.10.02"
"277",11.4436735387132,"X1980.10.03"
"278",11.870719426979,"X1980.10.04"
"279",10.9001728465878,"X1980.10.05"
"280",9.73850701899125,"X1980.10.06"
"281",9.46077244324519,"X1980.10.07"
"282",9.09486603571309,"X1980.10.08"
"283",8.57457168391965,"X1980.10.09"
"284",6.38812591853506,"X1980.10.10"
"285",5.87174354863136,"X1980.10.11"
"286",9.92099418344391,"X1980.10.12"
"287",6.7112600394097,"X1980.10.13"
"288",6.24703256613389,"X1980.10.14"
"289",4.32071123317794,"X1980.10.15"
"290",2.7541351660317,"X1980.10.16"
"291",3.58266402501526,"X1980.10.17"
"292",3.38989573453811,"X1980.10.18"
"293",4.2255967284861,"X1980.10.19"
"294",4.29103931251569,"X1980.10.20"
"295",6.02771369252518,"X1980.10.21"
"296",5.7081088192226,"X1980.10.22"
"297",5.56763370010943,"X1980.10.23"
"298",5.81284135349994,"X1980.10.24"
"299",7.64803344887412,"X1980.10.25"
"300",2.84992290770433,"X1980.10.26"
"301",4.24099122311524,"X1980.10.27"
"302",4.52772450886378,"X1980.10.28"
"303",3.06355443431342,"X1980.10.29"
"304",3.77915859925578,"X1980.10.30"
"305",3.72871830281639,"X1980.10.31"
"306",3.92363599001183,"X1980.11.01"
"307",8.81897707745161,"X1980.11.02"
"308",8.47761972489461,"X1980.11.03"
"309",7.40182312508843,"X1980.11.04"
"310",7.41096411793296,"X1980.11.05"
"311",6.95858892628037,"X1980.11.06"
"312",10.3866935291408,"X1980.11.07"
"313",5.92790961878178,"X1980.11.08"
"314",4.5370925629494,"X1980.11.09"
"315",2.46177168583913,"X1980.11.10"
"316",2.95702772937059,"X1980.11.11"
"317",-0.238239695967832,"X1980.11.12"
"318",-0.959294325772764,"X1980.11.13"
"319",-0.0561502223378692,"X1980.11.14"
"320",0.935843504782949,"X1980.11.15"
"321",2.15312250888733,"X1980.11.16"
"322",3.24713481079854,"X1980.11.17"
"323",1.86818434861441,"X1980.11.18"
"324",2.73545093672521,"X1980.11.19"
"325",2.46594800321732,"X1980.11.20"
"326",1.62302532878941,"X1980.11.21"
"327",6.95209645804922,"X1980.11.22"
"328",8.63265793127988,"X1980.11.23"
"329",1.79249433585221,"X1980.11.24"
"330",0.307838018143142,"X1980.11.25"
"331",0.161150571238975,"X1980.11.26"
"332",1.42335607474865,"X1980.11.27"
"333",1.60561229891586,"X1980.11.28"
"334",3.23497661250998,"X1980.11.29"
"335",6.23042000815144,"X1980.11.30"
"336",-0.0364050162683696,"X1980.12.01"
"337",4.41862696022447,"X1980.12.02"
"338",9.31362439822548,"X1980.12.03"
"339",3.82841914434269,"X1980.12.04"
"340",0.484916396518737,"X1980.12.05"
"341",0.547588801417417,"X1980.12.06"
"342",-0.975210840761973,"X1980.12.07"
"343",-1.92827614752111,"X1980.12.08"
"344",-2.6308784921915,"X1980.12.09"
"345",-2.77010637728767,"X1980.12.10"
"346",-3.49975974586867,"X1980.12.11"
"347",-3.36768043977718,"X1980.12.12"
"348",-2.92506640255031,"X1980.12.13"
"349",-2.43500682116481,"X1980.12.14"
"350",0.137093618031496,"X1980.12.15"
"351",2.33960915549547,"X1980.12.16"
"352",1.65129686279886,"X1980.12.17"
"353",4.20820899199046,"X1980.12.18"
"354",4.64346322996812,"X1980.12.19"
"355",5.33121763850467,"X1980.12.20"
"356",6.75410783341727,"X1980.12.21"
"357",7.08222685886989,"X1980.12.22"
"358",4.08003370589568,"X1980.12.23"
"359",3.7527166001703,"X1980.12.24"
"360",4.41717370888035,"X1980.12.25"
"361",5.63753051873835,"X1980.12.26"
"362",4.40795974751907,"X1980.12.27"
"363",6.41997571445143,"X1980.12.28"
"364",5.66638860971281,"X1980.12.29"
"365",3.97428184489562,"X1980.12.30"
"366",1.71259550194941,"X1981.01.01"
"367",2.01416453946719,"X1981.01.02"
"368",6.50950538844028,"X1981.01.03"
"369",4.09714116759747,"X1981.01.04"
"370",2.12336955588757,"X1981.01.05"
"371",2.00077031671187,"X1981.01.06"
"372",2.21355469193286,"X1981.01.07"
"373",3.34997932357816,"X1981.01.08"
"374",2.0866965101723,"X1981.01.09"
"375",0.995773025166255,"X1981.01.10"
"376",0.972055707975226,"X1981.01.11"
"377",3.01018538934363,"X1981.01.12"
"378",2.33022408112231,"X1981.01.13"
"379",2.35535902179321,"X1981.01.14"
"380",2.74789048497493,"X1981.01.15"
"381",5.9971416839303,"X1981.01.16"
"382",8.24314161999813,"X1981.01.17"
"383",6.5191672428556,"X1981.01.18"
"384",7.31721941677789,"X1981.01.19"
"385",9.96126618841198,"X1981.01.20"
"386",10.8724074226698,"X1981.01.21"
"387",10.6895049148136,"X1981.01.22"
"388",7.37825016766214,"X1981.01.23"
"389",1.93688618361637,"X1981.01.24"
"390",-0.216134072789274,"X1981.01.25"
"391",2.36011856578912,"X1981.01.26"
"392",6.08759466264132,"X1981.01.27"
"393",6.49799591867031,"X1981.01.28"
"394",2.37588978300753,"X1981.01.29"
"395",0.110423845752196,"X1981.01.30"
"396",-1.34093891305685,"X1981.01.31"
"397",-0.57642384486322,"X1981.02.01"
"398",1.49650623608521,"X1981.02.02"
"399",0.359458043694772,"X1981.02.03"
"400",1.11403533086658,"X1981.02.04"
"401",2.79487241051675,"X1981.02.05"
"402",1.0544924968143,"X1981.02.06"
"403",1.52238307836738,"X1981.02.07"
"404",4.01171951142017,"X1981.02.08"
"405",4.3345205671108,"X1981.02.09"
"406",3.20312380472355,"X1981.02.10"
"407",7.86915347878895,"X1981.02.11"
"408",6.65399536427078,"X1981.02.12"
"409",8.93972084527153,"X1981.02.13"
"410",7.87475323270588,"X1981.02.14"
"411",5.8175872957881,"X1981.02.15"
"412",6.15515379176126,"X1981.02.16"
"413",5.53906995587479,"X1981.02.17"
"414",6.58855297319703,"X1981.02.18"
"415",7.45297145920377,"X1981.02.19"
"416",2.23893276388063,"X1981.02.20"
"417",4.16736284895082,"X1981.02.21"
"418",3.27411934994499,"X1981.02.22"
"419",3.61875290162537,"X1981.02.23"
"420",3.59729597180846,"X1981.02.24"
"421",2.29424550641609,"X1981.02.25"
"422",2.99894714227857,"X1981.02.26"
"423",5.12727771402457,"X1981.02.27"
"424",5.98570675067801,"X1981.02.28"
"425",5.75718683708757,"X1981.03.01"
"426",2.64898038406771,"X1981.03.02"
"427",4.29012791456491,"X1981.03.03"
"428",5.61756148083362,"X1981.03.04"
"429",1.50888101195716,"X1981.03.05"
"430",1.08148034980204,"X1981.03.06"
"431",3.88816357241929,"X1981.03.07"
"432",5.29972917794325,"X1981.03.08"
"433",2.76033933307452,"X1981.03.09"
"434",3.51713674155624,"X1981.03.10"
"435",4.87196369958199,"X1981.03.11"
"436",5.22354697526897,"X1981.03.12"
"437",5.42663079966435,"X1981.03.13"
"438",2.66387477272077,"X1981.03.14"
"439",4.51530090014659,"X1981.03.15"
"440",1.17915777448769,"X1981.03.16"
"441",1.71296268748909,"X1981.03.17"
"442",4.93839180066816,"X1981.03.18"
"443",4.59751060139696,"X1981.03.19"
"444",1.8295248827352,"X1981.03.20"
"445",6.26032517916251,"X1981.03.21"
"446",6.44465540444368,"X1981.03.22"
"447",2.69146358240303,"X1981.03.23"
"448",4.01308410348664,"X1981.03.24"
"449",8.84480437217636,"X1981.03.25"
"450",3.84007216033653,"X1981.03.26"
"451",3.63033535111782,"X1981.03.27"
"452",4.81504866488362,"X1981.03.28"
"453",6.51595412721219,"X1981.03.29"
"454",0.573102622232761,"X1981.03.30"
"455",2.64412355001696,"X1981.03.31"
"456",2.06898728580598,"X1981.04.01"
"457",0.910794194296261,"X1981.04.02"
"458",2.0845736070831,"X1981.04.03"
"459",3.12519507822427,"X1981.04.04"
"460",4.89955304108362,"X1981.04.05"
"461",3.22758740397628,"X1981.04.06"
"462",3.77046141373239,"X1981.04.07"
"463",3.42279553486673,"X1981.04.08"
"464",4.10589230411132,"X1981.04.09"
"465",1.92927292507806,"X1981.04.10"
"466",1.15447632312448,"X1981.04.11"
"467",0.903777599394755,"X1981.04.12"
"468",2.01013312025725,"X1981.04.13"
"469",3.03457435401464,"X1981.04.14"
"470",2.44093762472856,"X1981.04.15"
"471",4.04888255867157,"X1981.04.16"
"472",6.18614932982603,"X1981.04.17"
"473",6.26582631501165,"X1981.04.18"
"474",7.21114052776937,"X1981.04.19"
"475",5.25282329069489,"X1981.04.20"
"476",6.04148121237597,"X1981.04.21"
"477",8.598719875625,"X1981.04.22"
"478",8.62184114327576,"X1981.04.23"
"479",8.07867580865987,"X1981.04.24"
"480",7.61722490539241,"X1981.04.25"
"481",4.10820703394273,"X1981.04.26"
"482",3.72508798498062,"X1981.04.27"
"483",7.58935827497471,"X1981.04.28"
"484",11.263617153291,"X1981.04.29"
"485",11.4747542218556,"X1981.04.30"
"486",8.16615486670634,"X1981.05.01"
"487",4.59828795928272,"X1981.05.02"
"488",4.1207816870063,"X1981.05.03"
"489",3.15671903963045,"X1981.05.04"
"490",3.6807323195919,"X1981.05.05"
"491",3.53605112970311,"X1981.05.06"
"492",3.18216370687587,"X1981.05.07"
"493",5.13372441239944,"X1981.05.08"
"494",8.35783590368493,"X1981.05.09"
"495",5.46484642249665,"X1981.05.10"
"496",8.30582250012736,"X1981.05.11"
"497",7.94359403612026,"X1981.05.12"
"498",6.83458625110877,"X1981.05.13"
"499",7.38338534002231,"X1981.05.14"
"500",6.62936644584117,"X1981.05.15"
"501",3.75892747781236,"X1981.05.16"
"502",7.7011878846683,"X1981.05.17"
"503",10.7267064860398,"X1981.05.18"
"504",6.48819902461287,"X1981.05.19"
"505",4.82791268719696,"X1981.05.20"
"506",6.73670085063993,"X1981.05.21"
"507",8.08732590159026,"X1981.05.22"
"508",10.6131048754059,"X1981.05.23"
"509",12.2131951078116,"X1981.05.24"
"510",13.0264796694891,"X1981.05.25"
"511",8.88704545111743,"X1981.05.26"
"512",9.89055086843131,"X1981.05.27"
"513",9.54615544550984,"X1981.05.28"
"514",9.54056911521768,"X1981.05.29"
"515",8.01235754411341,"X1981.05.30"
"516",9.1133992272675,"X1981.05.31"
"517",7.9055939369311,"X1981.06.01"
"518",10.6903215454019,"X1981.06.02"
"519",9.31233555656682,"X1981.06.03"
"520",11.5395656449612,"X1981.06.04"
"521",11.7729439370812,"X1981.06.05"
"522",12.7378177305028,"X1981.06.06"
"523",10.8248421908967,"X1981.06.07"
"524",13.5525979108491,"X1981.06.08"
"525",8.96606383101247,"X1981.06.09"
"526",9.30948633630089,"X1981.06.10"
"527",8.80926537761552,"X1981.06.11"
"528",8.09037024255126,"X1981.06.12"
"529",7.82447933443772,"X1981.06.13"
"530",6.94542381726664,"X1981.06.14"
"531",9.83284561060873,"X1981.06.15"
"532",11.6289124416646,"X1981.06.16"
"533",8.21004233123619,"X1981.06.17"
"534",13.783594515098,"X1981.06.18"
"535",15.2560472316703,"X1981.06.19"
"536",14.8171206591481,"X1981.06.20"
"537",13.4075208003909,"X1981.06.21"
"538",12.9138034319331,"X1981.06.22"
"539",11.0383267214129,"X1981.06.23"
"540",9.80133848888323,"X1981.06.24"
"541",12.0922232798308,"X1981.06.25"
"542",12.0115883864073,"X1981.06.26"
"543",10.632893571007,"X1981.06.27"
"544",11.6509564236148,"X1981.06.28"
"545",11.6138798021555,"X1981.06.29"
"546",11.0458668173936,"X1981.06.30"
"547",10.025589787946,"X1981.07.01"
"548",11.7741990498695,"X1981.07.02"
"549",11.506126794445,"X1981.07.03"
"550",12.0541140806107,"X1981.07.04"
"551",15.0342725521673,"X1981.07.05"
"552",10.6024446424353,"X1981.07.06"
"553",7.45100194386228,"X1981.07.07"
"554",9.065243027122,"X1981.07.08"
"555",8.91707303217759,"X1981.07.09"
"556",7.48188080226697,"X1981.07.10"
"557",6.99511226171574,"X1981.07.11"
"558",8.97047789513995,"X1981.07.12"
"559",8.10434566749625,"X1981.07.13"
"560",10.2309654691267,"X1981.07.14"
"561",8.94505239091923,"X1981.07.15"
"562",9.66443012568055,"X1981.07.16"
"563",8.58213825908428,"X1981.07.17"
"564",8.90059506129265,"X1981.07.18"
"565",9.69369766117894,"X1981.07.19"
"566",9.05423980583379,"X1981.07.20"
"567",9.17429768219196,"X1981.07.21"
"568",9.98222626145625,"X1981.07.22"
"569",11.0064215530444,"X1981.07.23"
"570",10.5888253580746,"X1981.07.24"
"571",9.41464674591948,"X1981.07.25"
"572",11.3511655266183,"X1981.07.26"
"573",11.6586847074028,"X1981.07.27"
"574",11.4400466008441,"X1981.07.28"
"575",10.7091107041537,"X1981.07.29"
"576",10.0217638993039,"X1981.07.30"
"577",9.65068479284408,"X1981.07.31"
"578",9.24214211991084,"X1981.08.01"
"579",9.35463176665062,"X1981.08.02"
"580",9.99150536594357,"X1981.08.03"
"581",8.82540950741507,"X1981.08.04"
"582",9.4404312409351,"X1981.08.05"
"583",10.9387796751406,"X1981.08.06"
"584",11.8844988622222,"X1981.08.07"
"585",12.2702608414078,"X1981.08.08"
"586",13.4069343877497,"X1981.08.09"
"587",12.1286202104984,"X1981.08.10"
"588",12.5547250371201,"X1981.08.11"
"589",12.5382419295482,"X1981.08.12"
"590",10.7566146962016,"X1981.08.13"
"591",10.0038381259558,"X1981.08.14"
"592",9.29888177951738,"X1981.08.15"
"593",9.68245664650661,"X1981.08.16"
"594",10.6051665201809,"X1981.08.17"
"595",9.73945799913216,"X1981.08.18"
"596",11.0041057965392,"X1981.08.19"
"597",8.57342396492137,"X1981.08.20"
"598",8.99472659602017,"X1981.08.21"
"599",10.0540820881593,"X1981.08.22"
"600",9.43378507565359,"X1981.08.23"
"601",9.51440838913158,"X1981.08.24"
"602",9.11044862354366,"X1981.08.25"
"603",9.77479999243611,"X1981.08.26"
"604",11.4548479099963,"X1981.08.27"
"605",10.6152560113809,"X1981.08.28"
"606",11.1528246840051,"X1981.08.29"
"607",11.0934545225007,"X1981.08.30"
"608",9.58990701272216,"X1981.08.31"
"609",11.3979155578591,"X1981.09.01"
"610",9.35910440913934,"X1981.09.02"
"611",9.39542353945154,"X1981.09.03"
"612",9.28794037388185,"X1981.09.04"
"613",9.69419412631136,"X1981.09.05"
"614",9.34167038357167,"X1981.09.06"
"615",10.0876987396024,"X1981.09.07"
"616",10.6584536363488,"X1981.09.08"
"617",10.7226848607201,"X1981.09.09"
"618",9.74620660415893,"X1981.09.10"
"619",10.0874599491688,"X1981.09.11"
"620",11.1425549817183,"X1981.09.12"
"621",11.3009199115685,"X1981.09.13"
"622",10.8183859032368,"X1981.09.14"
"623",10.8627270295436,"X1981.09.15"
"624",10.4988415718499,"X1981.09.16"
"625",10.2937048688347,"X1981.09.17"
"626",9.83549459635125,"X1981.09.18"
"627",10.4456936546384,"X1981.09.19"
"628",9.13795253569627,"X1981.09.20"
"629",7.52305228346239,"X1981.09.21"
"630",7.18332441134019,"X1981.09.22"
"631",8.26159831117384,"X1981.09.23"
"632",5.95028631504229,"X1981.09.24"
"633",7.98641968703775,"X1981.09.25"
"634",10.5014935450859,"X1981.09.26"
"635",13.626777564407,"X1981.09.27"
"636",9.41485589858296,"X1981.09.28"
"637",7.19447390629674,"X1981.09.29"
"638",6.36732211134242,"X1981.09.30"
"639",7.66611499361082,"X1981.10.01"
"640",8.21443752297964,"X1981.10.02"
"641",7.30165947902743,"X1981.10.03"
"642",4.41474478466683,"X1981.10.04"
"643",4.66722035898808,"X1981.10.05"
"644",7.57433392926514,"X1981.10.06"
"645",7.40473281147277,"X1981.10.07"
"646",5.67805657616221,"X1981.10.08"
"647",5.73367188045282,"X1981.10.09"
"648",9.52224187105281,"X1981.10.10"
"649",4.4527539229002,"X1981.10.11"
"650",2.76224763904764,"X1981.10.12"
"651",2.61071849819837,"X1981.10.13"
"652",2.73264260116207,"X1981.10.14"
"653",2.25232620890047,"X1981.10.15"
"654",2.38144745047145,"X1981.10.16"
"655",3.95326530144199,"X1981.10.17"
"656",6.11226872664133,"X1981.10.18"
"657",6.95380658163595,"X1981.10.19"
"658",6.61648842289829,"X1981.10.20"
"659",6.27458538197227,"X1981.10.21"
"660",5.9482319172642,"X1981.10.22"
"661",3.8343976167505,"X1981.10.23"
"662",4.30791349074855,"X1981.10.24"
"663",5.79790016144317,"X1981.10.25"
"664",8.70893858967985,"X1981.10.26"
